scorer,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000,DLC_resnet50_balJun1shuffle1_100000
4082,458.485,604.685,1,454.944,609.913,1,,,0,,,0,476.347,619.61,1,,,0,,,0,,,0,,,0,501.42,626.002,1,500.672,626.091,1,501.02,623.522,1,482.289,598.433,1,495.756,575.043,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.451,327.336,1,815.302,323.495,1,811.437,325.453,1,799.006,305.197,1,778.034,299.692,1,,,0,809.252,280.18,1,,,0,,,0,461.059,565.808,1,464.687,560.751,1,462.093,561.174,1,461.474,535.473,1,452.373,516.792,1,,,0,,,0,,,0,,,0,461.059,565.808,1,464.687,560.751,1,462.093,561.174,1,461.474,535.473,1,452.373,516.792,1,,,0,,,0,,,0,,,0
4083,457.685,605.211,1,495.676,634.452,1,469.04,614.544,1,482.554,598.181,1,477.126,619.287,1,,,0,,,0,,,0,,,0,493.656,634.108,1,,,0,496.686,630.028,1,,,0,502.077,582.937,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.574,332.808,1,815.109,329.721,1,811.076,331.162,1,800.333,308.235,1,779.21,299.186,1,,,0,809.602,280.939,1,,,0,,,0,460.805,565.369,1,464.243,560.867,1,461.924,561.284,1,461.986,535.865,1,452.529,517.106,1,,,0,,,0,,,0,,,0,460.805,565.369,1,464.243,560.867,1,461.924,561.284,1,461.986,535.865,1,452.529,517.106,1,,,0,,,0,,,0,,,0
4084,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.084,639.26,1,490.426,636.786,1,479.543,628.029,0.996999979,482.135,598.089,1,476.407,616.289,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.456,337.7,1,812.308,329.805,1,811.009,333.01,1,802.436,313.597,1,782.276,298.55,1,,,0,809.241,280.858,1,,,0,,,0,460.952,565.649,1,464.973,561.159,1,462.561,560.984,1,461.867,536.028,1,452.842,517.008,1,,,0,,,0,,,0,,,0,460.952,565.649,1,464.973,561.159,1,462.561,560.984,1,461.867,536.028,1,452.842,517.008,1,,,0,,,0,,,0,,,0
4085,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.718,647.074,1,486.196,641.872,1,476.644,638.153,0.999000013,481.16,596.772,1,474.067,618.918,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.883,344.211,1,813.844,333.258,1,811.279,335.105,1,806.836,311.872,1,784.137,298.719,1,,,0,809.881,281.18,1,,,0,,,0,460.103,566.819,1,464.774,562.095,1,462.063,561.704,1,461.214,536.268,1,453.036,516.971,1,,,0,,,0,,,0,,,0,460.103,566.819,1,464.774,562.095,1,462.063,561.704,1,461.214,536.268,1,453.036,516.971,1,,,0,,,0,,,0,,,0
4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.476,647.155,1,484.158,644.539,1,490.057,639.916,1,456.523,634.642,1,480.698,616.736,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.439,345.619,1,814.048,342.001,1,810.973,342.214,1,808.984,318.104,1,789.508,299.244,1,,,0,809.57,280.995,1,,,0,,,0,460.526,566.651,1,464.516,563.078,1,462.138,562.079,1,460.725,536.498,1,453.241,516.979,1,,,0,,,0,,,0,,,0,460.526,566.651,1,464.516,563.078,1,462.138,562.079,1,460.725,536.498,1,453.241,516.979,1,,,0,,,0,,,0,,,0
4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.432,644.729,1,483.52,646.872,1,482.943,638.703,1,479.294,591.973,1,480.728,615.02,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.388,350.649,1,809.967,338.663,1,807,341.987,1,809.72,321.195,1,793.729,299.22,1,,,0,,,0,,,0,,,0,460.036,566.939,1,464.55,563.532,1,462.267,562.273,1,460.856,536.541,1,453.068,516.881,1,,,0,,,0,,,0,,,0,460.036,566.939,1,464.55,563.532,1,462.267,562.273,1,460.856,536.541,1,453.068,516.881,1,,,0,,,0,,,0,,,0
4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.917,642.838,1,483.617,645.5,1,482.847,639.022,1,456.058,636.566,1,472.173,612.419,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.224,350.845,1,809.121,345.141,1,807.003,347.311,1,811.008,327.597,1,792.157,300.671,1,,,0,,,0,,,0,,,0,459.354,567.615,1,464.398,564.068,1,462.018,563.366,1,460.966,536.677,1,452.917,516.761,1,,,0,,,0,,,0,,,0,459.354,567.615,1,464.398,564.068,1,462.018,563.366,1,460.966,536.677,1,452.917,516.761,1,,,0,,,0,,,0,,,0
4089,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.87,640.524,1,481.421,644.6,1,481.064,637.365,1,477.109,588.659,1,473.495,610.992,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.204,356.137,1,805.641,351.447,1,804.099,351.722,1,811.443,331.61,1,799.037,305.529,1,,,0,,,0,,,0,,,0,458.266,566.578,1,463.891,564.263,1,462.251,563.893,1,461.217,536.411,1,452.931,516.737,1,,,0,,,0,,,0,,,0,458.266,566.578,1,463.891,564.263,1,462.251,563.893,1,461.217,536.411,1,452.931,516.737,1,,,0,,,0,,,0,,,0
4090,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.895,639.775,1,480.456,643.363,1,479.779,637.208,1,501.264,628.384,1,473.028,611.774,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.631,363.622,1,807.002,357.372,1,799.908,351.633,1,812.043,329.784,1,799.736,310.12,1,,,0,808.954,282.72,1,,,0,,,0,457.508,565.921,1,463.207,564.659,1,462.443,564.579,1,461.18,536.583,1,453.047,516.822,1,,,0,,,0,,,0,,,0,457.508,565.921,1,463.207,564.659,1,462.443,564.579,1,461.18,536.583,1,453.047,516.822,1,,,0,,,0,,,0,,,0
4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.708,642.826,1,473.221,644.37,1,472.437,637.987,1,499.83,630.027,1,473.146,612.194,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.459,365.339,1,803.558,365.768,1,800.802,362.305,1,811.586,335.994,1,803.268,307.093,1,,,0,808.545,283.115,1,,,0,,,0,456.339,565.447,1,462.431,564.63,1,462.084,564.989,1,461.191,536.67,1,453.027,517.088,1,,,0,,,0,,,0,,,0,456.339,565.447,1,462.431,564.63,1,462.084,564.989,1,461.191,536.67,1,453.027,517.088,1,,,0,,,0,,,0,,,0
4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.326,642.9,1,468.613,649.526,1,468.234,639.261,1,462.385,634.652,1,464.955,612.407,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.245,367.843,1,801.543,364.991,1,800.195,364.432,1,805.355,341.444,1,805.93,316.181,1,,,0,,,0,,,0,,,0,455.471,564.927,1,461.79,564.303,1,461.653,565.219,1,461.138,536.395,1,453.012,517.129,1,,,0,,,0,,,0,,,0,455.471,564.927,1,461.79,564.303,1,461.653,565.219,1,461.138,536.395,1,453.012,517.129,1,,,0,,,0,,,0,,,0
4093,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.373,644.348,1,464.339,649.438,1,465.602,639.019,1,460.274,633.811,1,465.845,612.589,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.531,374.708,1,796.276,375.46,1,796.908,367.826,1,811.217,345.68,1,810.481,323.321,1,,,0,,,0,,,0,,,0,453.883,564.188,1,460.472,563.992,1,460.343,565.489,1,460.88,536.463,1,453.148,517.114,1,,,0,,,0,,,0,,,0,453.883,564.188,1,460.472,563.992,1,460.343,565.489,1,460.88,536.463,1,453.148,517.114,1,,,0,,,0,,,0,,,0
4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.055,644.04,1,459.503,648.35,1,467.906,641.934,1,470.879,587.445,1,466.484,612.705,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.08,386.79,1,796.052,375.7,1,793.483,375.205,1,809.766,351.802,1,809.368,323.399,1,,,0,810.008,283.987,1,,,0,,,0,459.158,566.111,1,459.364,562.825,1,458.385,564.772,1,461.045,536.417,1,453.326,517.157,1,,,0,,,0,,,0,,,0,459.158,566.111,1,459.364,562.825,1,458.385,564.772,1,461.045,536.417,1,453.326,517.157,1,,,0,,,0,,,0,,,0
4095,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.591,644.254,1,460.522,647.346,1,469.807,639.62,1,493.006,636.795,1,465.452,610.561,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.697,388.335,1,803.259,384.264,1,792.131,383.865,1,805.192,362.2,1,808.262,332.807,1,,,0,,,0,,,0,,,0,458.822,566.042,1,459.164,562.234,1,457.661,564.204,1,461.147,536.149,1,453.085,516.965,1,,,0,,,0,,,0,,,0,458.822,566.042,1,459.164,562.234,1,457.661,564.204,1,461.147,536.149,1,453.085,516.965,1,,,0,,,0,,,0,,,0
4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.988,644.171,1,459.788,647.01,1,469.389,639.341,1,491.596,637.593,1,464.117,609.139,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.359,395.168,1,795.593,386.713,1,790.885,382.417,1,803.265,362.324,1,809.361,342.537,1,,,0,,,0,,,0,,,0,458.529,565.85,1,458.755,561.345,1,457.25,564.09,1,460.841,536.293,1,453.135,517.096,1,,,0,,,0,,,0,,,0,458.529,565.85,1,458.755,561.345,1,457.25,564.09,1,460.841,536.293,1,453.135,517.096,1,,,0,,,0,,,0,,,0
4097,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.171,644.165,1,457.793,647.719,1,465.35,640.941,1,474.944,589.152,1,463.93,608.842,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.393,390.521,1,784.325,397.831,1,785.148,388.574,1,798.787,366.825,1,809.364,345.157,1,,,0,809.898,284.457,1,,,0,,,0,457.844,565.336,1,458.534,560.832,1,456.384,563.41,1,460.791,536.182,1,453.142,517.011,1,,,0,,,0,,,0,,,0,457.844,565.336,1,458.534,560.832,1,456.384,563.41,1,460.791,536.182,1,453.142,517.011,1,,,0,,,0,,,0,,,0
4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.285,644.365,1,454.518,648.578,1,463.255,639.882,1,488.702,639.421,1,466.024,608.119,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.136,401.467,1,784.074,395.846,1,774.255,390.462,1,796.404,381.054,1,807.155,353.701,1,,,0,,,0,,,0,,,0,458.169,565.05,1,458.948,560.353,1,456.333,562.712,1,460.971,536.116,1,453.066,517.037,1,,,0,,,0,,,0,,,0,458.169,565.05,1,458.948,560.353,1,456.333,562.712,1,460.971,536.116,1,453.066,517.037,1,,,0,,,0,,,0,,,0
4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.375,642.767,1,467.494,647.493,1,466.013,640.835,1,474.539,588.328,1,465.727,608.719,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.445,398.441,1,773.176,400.33,1,775.286,396.408,1,790.597,384.022,1,805.378,355.378,1,,,0,,,0,,,0,,,0,458.222,564.793,1,458.975,560.208,1,456.271,562.346,1,460.687,536.031,1,452.799,517.001,1,,,0,,,0,,,0,,,0,458.222,564.793,1,458.975,560.208,1,456.271,562.346,1,460.687,536.031,1,452.799,517.001,1,,,0,,,0,,,0,,,0
4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.282,643.393,1,454.965,648.787,1,,,0,469.397,593.778,1,466.625,609.393,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.172,409.491,1,761.89,410.645,1,765.556,399.729,1,787.189,386.979,1,798.976,366.054,1,,,0,,,0,,,0,,,0,458.091,565.394,1,459.211,560.77,1,456.952,562.73,1,462.107,540.827,1,452.872,517.001,1,,,0,,,0,,,0,,,0,458.091,565.394,1,459.211,560.77,1,456.952,562.73,1,462.107,540.827,1,452.872,517.001,1,,,0,,,0,,,0,,,0
4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.321,642.433,1,456.065,647.975,1,465.786,639.04,1,489.429,640.43,1,507.782,634.583,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.571,410.832,1,765.226,405.58,1,755.915,405.325,1,781.063,396.686,1,800.123,373.517,1,,,0,,,0,,,0,,,0,458.667,565.578,1,459.503,560.504,1,456.953,562.162,1,461.834,540.845,1,452.724,516.85,1,,,0,,,0,,,0,,,0,458.667,565.578,1,459.503,560.504,1,456.953,562.162,1,461.834,540.845,1,452.724,516.85,1,,,0,,,0,,,0,,,0
4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.831,642.769,1,457.411,648.192,1,466.551,639.402,1,489.735,640.174,1,507.859,634.74,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.693,412.715,1,758.996,410.135,1,755.137,411.686,1,777.159,396.339,1,794.097,378.504,1,,,0,,,0,,,0,,,0,454.233,559.735,1,459.792,560.345,1,457.249,561.808,1,461.794,540.953,1,452.581,516.951,1,,,0,,,0,,,0,,,0,454.233,559.735,1,459.792,560.345,1,457.249,561.808,1,461.794,540.953,1,452.581,516.951,1,,,0,,,0,,,0,,,0
4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.349,641.314,1,457.204,646.91,1,466.962,638.749,1,490.069,640.002,1,507.275,634.848,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.147,410.914,1,752.292,417.267,1,744.996,411.624,1,773.72,397.409,1,790.963,382.331,1,,,0,,,0,,,0,,,0,454.215,559.807,1,459.764,560.581,1,457.313,562.142,1,461.74,540.982,1,452.502,517.018,1,,,0,,,0,,,0,,,0,454.215,559.807,1,459.764,560.581,1,457.313,562.142,1,461.74,540.982,1,452.502,517.018,1,,,0,,,0,,,0,,,0
4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.302,638.915,1,,,0,465.46,637.664,1,490.366,640.142,1,505.784,634.914,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.987,419.306,1,741.533,422.242,1,744.098,416.212,1,767.006,405.362,1,783.527,390.408,1,,,0,,,0,,,0,,,0,454.495,560.341,1,460.19,560.773,1,458.057,562.52,1,460.357,535.961,1,452.856,517.316,1,,,0,,,0,,,0,,,0,454.495,560.341,1,460.19,560.773,1,458.057,562.52,1,460.357,535.961,1,452.856,517.316,1,,,0,,,0,,,0,,,0
4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.592,638.904,1,459.565,641.856,1,472.14,635.323,1,491.997,640.995,1,504.286,635.444,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.153,422.438,1,735.455,427.192,1,728.733,417.177,1,759.46,406.057,1,776.281,388.393,1,,,0,,,0,,,0,,,0,455.031,561.186,1,460.921,561.088,1,459.243,563.361,1,460.399,536.031,1,452.921,517.399,1,,,0,,,0,,,0,,,0,455.031,561.186,1,460.921,561.088,1,459.243,563.361,1,460.399,536.031,1,452.921,517.399,1,,,0,,,0,,,0,,,0
4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.183,642.354,1,466.001,636.771,1,471.966,637.521,1,460.016,628.469,1,502.675,635.368,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.881,432.779,1,729.144,428.7,1,726.139,421.715,1,750.739,413.829,1,774.327,399.441,1,,,0,,,0,,,0,,,0,454.864,561.246,1,460.697,561.421,1,458.913,562.889,1,460.649,536.051,1,452.96,517.229,1,,,0,,,0,,,0,,,0,454.864,561.246,1,460.697,561.421,1,458.913,562.889,1,460.649,536.051,1,452.96,517.229,1,,,0,,,0,,,0,,,0
4107,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.874,644.504,1,466.565,635.792,1,471.848,637.374,1,491.789,639.076,1,502.834,635.641,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.449,438.88,1,714.197,438.12,1,719.746,434.043,1,741.897,415.631,1,767.431,405.85,1,,,0,,,0,,,0,,,0,455.095,560.099,1,459.654,562.733,1,459.4,563.708,1,462.249,541.053,1,452.967,517.104,1,,,0,,,0,,,0,,,0,455.095,560.099,1,459.654,562.733,1,459.4,563.708,1,462.249,541.053,1,452.967,517.104,1,,,0,,,0,,,0,,,0
4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.781,635.834,1,465.697,636.119,1,,,0,490.839,639.064,1,502.721,636.041,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.999,440.838,1,711.164,437.647,1,712.171,436.753,1,731.816,423.912,1,761.643,407.261,1,,,0,,,0,,,0,,,0,456.102,559.612,1,459.731,563.563,1,459.586,563.272,1,461.877,536.054,1,452.884,517.343,1,,,0,,,0,,,0,,,0,456.102,559.612,1,459.731,563.563,1,459.586,563.272,1,461.877,536.054,1,452.884,517.343,1,,,0,,,0,,,0,,,0
4109,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.504,621.174,1,464.437,635.805,1,,,0,489.732,637.75,1,501.807,636.299,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.029,448.716,1,701.806,446.711,1,702.518,440.129,1,729.361,430.49,1,747.709,411.703,1,,,0,,,0,,,0,,,0,457.158,558.793,1,460.431,563.24,1,459.795,561.59,1,462.237,536.388,1,452.87,517.444,1,,,0,,,0,,,0,,,0,457.158,558.793,1,460.431,563.24,1,459.795,561.59,1,462.237,536.388,1,452.87,517.444,1,,,0,,,0,,,0,,,0
4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.904,622.355,1,466.481,633.756,1,472.387,622.827,1,487.853,636.286,1,510.394,636.02,1,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.537,449.638,1,696.92,449.899,1,700.253,445.84,1,716.68,431.072,1,743.571,414.064,1,,,0,,,0,,,0,,,0,458.32,557.547,1,460.887,561.209,1,459.375,559.755,1,462.686,535.912,1,452.894,516.933,1,,,0,,,0,,,0,,,0,458.32,557.547,1,460.887,561.209,1,459.375,559.755,1,462.686,535.912,1,452.894,516.933,1,,,0,,,0,,,0,,,0
4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.909,638.818,1,465.521,631.673,1,,,0,486.895,633.61,1,506.757,637.088,1,,,0,,,0,,,0,,,0,,,0,,,0,474.117,622.597,1,468.506,588.753,1,470.79,602.882,1,,,0,,,0,,,0,,,0,687.663,456.615,1,691.256,452.685,1,689.546,453.851,1,710.261,439.881,1,736.598,423.121,1,,,0,,,0,,,0,,,0,458.59,557.083,1,460.855,561.137,1,459.581,559.721,1,462.722,535.753,1,453.173,516.928,1,,,0,,,0,,,0,,,0,458.59,557.083,1,460.855,561.137,1,459.581,559.721,1,462.722,535.753,1,453.173,516.928,1,,,0,,,0,,,0,,,0
4112,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.903,637.699,1,465.568,633.829,1,,,0,486.146,633.093,1,504.969,636.929,1,,,0,,,0,,,0,,,0,,,0,,,0,473.683,623.393,1,468.426,586.997,1,469.504,605.632,1,,,0,,,0,,,0,,,0,681.556,462.223,1,689.341,465.102,1,678.869,459.146,1,703.553,443.678,1,720.752,427.616,1,,,0,,,0,,,0,,,0,459.165,556.436,1,460.977,560.677,1,459.679,559.319,1,462.655,536.587,1,453.408,516.848,1,,,0,,,0,,,0,,,0,459.165,556.436,1,460.977,560.677,1,459.679,559.319,1,462.655,536.587,1,453.408,516.848,1,,,0,,,0,,,0,,,0
4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.07,613.812,1,465.076,634.156,1,,,0,461.573,627.432,1,503.034,637.988,1,,,0,,,0,,,0,,,0,,,0,,,0,472.393,623.121,1,469.437,585.893,1,468.886,605.801,1,,,0,,,0,,,0,,,0,669.469,475.622,1,679.621,474.849,1,675.964,464.32,1,697.045,448.928,1,717.027,434.149,1,,,0,,,0,,,0,,,0,459.751,556.46,1,461.854,560.078,1,459.78,558.864,1,462.546,536.537,1,453.245,516.717,1,,,0,,,0,,,0,,,0,459.751,556.46,1,461.854,560.078,1,459.78,558.864,1,462.546,536.537,1,453.245,516.717,1,,,0,,,0,,,0,,,0
